year,team,wins,losses,win_loss_perc,points_diff,total_yards,plays_offense,yds_per_play_offense,turnovers,fumbles_lost,first_down,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_net_yds_per_att,pass_fd,rush_att,rush_yds,rush_td,rush_yds_per_att,rush_fd,penalties,penalties_yds,pen_fd,score_pct,turnover_pct,exp_pts_tot
bin_1,Detroit Lions,6,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Minnesota Vikings,6,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1
bin_1,Atlanta Falcons,13,bin_0,bin_3,bin_2,bin_1,bin_2,bin_1,bin_0,bin_0,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_3,bin_2,bin_0,bin_1
bin_1,New Orleans Saints,11,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_3,bin_3,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Tampa Bay Buccaneers,10,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1
bin_1,Carolina Panthers,2,bin_3,bin_0,bin_0,bin_0,bin_1,bin_0,bin_3,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_2,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_0,bin_2,bin_0
bin_1,Seattle Seahawks,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_2,bin_1,bin_1,bin_2,bin_0
bin_1,St. Louis Rams,7,bin_2,bin_1,bin_1,bin_1,bin_2,bin_0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0
bin_1,San Francisco 49ers,6,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_2,bin_0,bin_1,bin_1,bin_1
bin_1,Arizona Cardinals,5,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_2,bin_2,bin_0,bin_1,bin_2,bin_1,bin_0,bin_2,bin_0,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_2,bin_0
bin_1,New England Patriots,13,bin_0,bin_3,bin_2,bin_3,bin_2,bin_3,bin_0,bin_0,bin_3,bin_2,bin_2,bin_3,bin_2,bin_1,bin_3,bin_3,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_3,bin_0,bin_2
bin_1,New York Jets,8,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,Miami Dolphins,6,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,Buffalo Bills,6,bin_2,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_0,bin_1,bin_2,bin_2,bin_2,bin_1,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1
bin_1,Baltimore Ravens,12,bin_0,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1
bin_1,Pittsburgh Steelers,12,bin_0,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Cincinnati Bengals,9,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,Cleveland Browns,4,bin_2,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1
bin_1,Houston Texans,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_3,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1
bin_1,Tennessee Titans,9,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Jacksonville Jaguars,5,bin_2,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_0
bin_1,Indianapolis Colts,2,bin_3,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_2,bin_1
bin_1,Denver Broncos,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_3,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1
bin_1,San Diego Chargers,8,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Oakland Raiders,8,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_3,bin_3,bin_2,bin_2,bin_2,bin_1
bin_1,Kansas City Chiefs,7,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1
bin_1,New York Giants,9,bin_1,bin_2,bin_1,bin_2,bin_1,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_3,bin_1,bin_1,bin_3,bin_2,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,Philadelphia Eagles,8,bin_1,bin_1,bin_2,bin_2,bin_2,bin_3,bin_3,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_3,bin_2,bin_2,bin_1,bin_2,bin_2,bin_3,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Dallas Cowboys,8,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1
bin_1,Washington Redskins,5,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_0,bin_2,bin_1,bin_2,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_2,bin_0
bin_1,Green Bay Packers,15,bin_0,bin_3,bin_3,bin_2,bin_1,bin_3,bin_0,bin_0,bin_2,bin_2,bin_1,bin_3,bin_3,bin_0,bin_3,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_0,bin_2,bin_3,bin_0,bin_2
bin_1,Detroit Lions,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,bin_2,bin_3,bin_3,bin_2,bin_1,bin_2,bin_3,bin_0,bin_0,bin_0,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2
bin_1,Chicago Bears,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Minnesota Vikings,3,bin_3,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_3,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,New Orleans Saints,13,bin_0,bin_3,bin_3,bin_3,bin_3,bin_3,bin_1,bin_0,bin_3,bin_3,bin_3,bin_3,bin_3,bin_1,bin_3,bin_3,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_3,bin_1,bin_3
bin_1,Atlanta Falcons,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2
bin_1,Carolina Panthers,6,bin_2,bin_1,bin_1,bin_2,bin_1,bin_3,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_3,bin_3,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2
bin_1,Tampa Bay Buccaneers,4,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_3,bin_2,bin_1,bin_2,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_3,bin_1
bin_1,San Francisco 49ers,13,bin_0,bin_3,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1
bin_1,Arizona Cardinals,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1
bin_1,Seattle Seahawks,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_3,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,St. Louis Rams,2,bin_3,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_2,bin_2,bin_1,bin_0,bin_1,bin_0
bin_1,New England Patriots,12,bin_0,bin_2,bin_3,bin_3,bin_3,bin_2,bin_0,bin_0,bin_3,bin_2,bin_2,bin_3,bin_2,bin_0,bin_2,bin_3,bin_2,bin_1,bin_3,bin_1,bin_2,bin_1,bin_1,bin_2,bin_3,bin_0,bin_2
bin_1,Miami Dolphins,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,New York Jets,6,bin_2,bin_1,bin_1,bin_1,bin_2,bin_0,bin_3,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_2,bin_1
bin_1,Buffalo Bills,6,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Baltimore Ravens,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_3,bin_2,bin_2,bin_0,bin_2
bin_1,Cincinnati Bengals,10,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1
bin_1,Pittsburgh Steelers,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1
bin_1,Cleveland Browns,5,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Houston Texans,12,bin_0,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_2
bin_1,Indianapolis Colts,11,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_3,bin_1,bin_1,bin_1
bin_1,Tennessee Titans,6,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Jacksonville Jaguars,2,bin_3,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1
bin_1,Denver Broncos,13,bin_0,bin_3,bin_3,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2
bin_1,San Diego Chargers,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1
bin_1,Oakland Raiders,4,bin_2,bin_0,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Kansas City Chiefs,2,bin_3,bin_0,bin_0,bin_1,bin_1,bin_1,bin_3,bin_2,bin_1,bin_0,bin_1,bin_0,bin_0,bin_2,bin_1,bin_0,bin_2,bin_2,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_0
bin_1,Washington Redskins,10,bin_1,bin_2,bin_2,bin_2,bin_1,bin_3,bin_0,bin_0,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2,bin_2,bin_2,bin_3,bin_2,bin_2,bin_2,bin_1,bin_2,bin_0,bin_2
bin_1,New York Giants,9,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_0,bin_2,bin_3,bin_1,bin_2
bin_1,Dallas Cowboys,8,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_3,bin_3,bin_3,bin_1,bin_2,bin_2,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Philadelphia Eagles,4,bin_2,bin_0,bin_0,bin_2,bin_2,bin_1,bin_3,bin_3,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1
bin_1,Green Bay Packers,11,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_2,bin_3,bin_2,bin_0,bin_2
bin_1,Minnesota Vikings,10,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_3,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1
bin_1,Chicago Bears,10,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,Detroit Lions,4,bin_2,bin_0,bin_1,bin_3,bin_3,bin_2,bin_2,bin_2,bin_3,bin_3,bin_3,bin_3,bin_1,bin_1,bin_2,bin_3,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1
bin_1,Atlanta Falcons,13,bin_0,bin_3,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_3,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_3,bin_1,bin_2
bin_1,Carolina Panthers,7,bin_2,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_0,bin_1,bin_2,bin_1,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2
bin_1,New Orleans Saints,7,bin_2,bin_1,bin_1,bin_3,bin_2,bin_3,bin_1,bin_0,bin_2,bin_2,bin_3,bin_3,bin_2,bin_2,bin_2,bin_3,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_2,bin_1,bin_2
bin_1,Tampa Bay Buccaneers,7,bin_2,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1
bin_1,San Francisco 49ers,11,bin_0,bin_2,bin_2,bin_2,bin_1,bin_2,bin_0,bin_0,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2,bin_2,bin_1,bin_3,bin_2,bin_1,bin_2,bin_1,bin_2,bin_0,bin_2
bin_1,Seattle Seahawks,11,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_2
bin_1,St. Louis Rams,7,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_2,bin_2,bin_0,bin_1,bin_1,bin_1
bin_1,Arizona Cardinals,5,bin_2,bin_1,bin_1,bin_0,bin_1,bin_0,bin_2,bin_1,bin_0,bin_1,bin_2,bin_1,bin_0,bin_2,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_2,bin_0
bin_1,New England Patriots,12,bin_0,bin_2,bin_2,bin_2,bin_3,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_0,bin_0,bin_3,bin_2,bin_1,bin_2
bin_1,New York Jets,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Miami Dolphins,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_2,bin_0,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_2
bin_1,Buffalo Bills,6,bin_2,bin_1,bin_1,bin_1,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_3,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1
bin_1,Cincinnati Bengals,11,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2
bin_1,Pittsburgh Steelers,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_2
bin_1,Baltimore Ravens,8,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_2,bin_0,bin_1,bin_2,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1
bin_1,Cleveland Browns,4,bin_2,bin_0,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_3,bin_2,bin_1,bin_2,bin_1,bin_2,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Indianapolis Colts,11,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_2,bin_2,bin_0,bin_2
bin_1,Tennessee Titans,7,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2
bin_1,Jacksonville Jaguars,4,bin_2,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1
bin_1,Houston Texans,2,bin_3,bin_0,bin_0,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_0,bin_2,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_3,bin_0,bin_1,bin_2,bin_1
bin_1,Denver Broncos,13,bin_0,bin_3,bin_3,bin_3,bin_3,bin_3,bin_1,bin_2,bin_3,bin_3,bin_3,bin_3,bin_3,bin_1,bin_3,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_3,bin_1,bin_3
bin_1,Kansas City Chiefs,11,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_2
bin_1,San Diego Chargers,9,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_3,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_3,bin_1,bin_3
bin_1,Oakland Raiders,4,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_0,bin_1,bin_2,bin_1
bin_1,Philadelphia Eagles,10,bin_1,bin_2,bin_2,bin_3,bin_2,bin_3,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_0,bin_2,bin_2,bin_2,bin_2,bin_2,bin_3,bin_2,bin_1,bin_1,bin_1,bin_2,bin_0,bin_3
